size_mean,size_std,size_min,size_25%,size_50%,size_75%,size_max,minute,ID,Unnamed: 0_mean,Unnamed: 0_std,Unnamed: 0_min,Unnamed: 0_25%,Unnamed: 0_50%,Unnamed: 0_75%,Unnamed: 0_max
6811.870652887139,18094.4713196755,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6815.174692139797,18109.666830990507,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6788.431236406223,18092.707509547086,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6805.200915879368,18080.346873781396,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order1_user9,,,,,,,
6505.652244704515,17422.32669406721,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6433.606184870336,17268.677532739934,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6395.736973685272,17340.239966516954,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6442.302615794358,17401.017125306986,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6495.18875567801,17487.943515033894,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6493.617719114422,17467.777407430855,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6414.2435416343615,17220.034292386674,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6493.343560473694,17485.284046728015,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6406.795811768453,17363.065819891963,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6457.106547415002,17428.78256152624,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user0,,,,,,,
6268.3410945134065,16911.576692640538,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6368.181819519012,17086.499305633693,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6477.590160113735,17344.85621132969,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6511.682303024031,17451.502949787253,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6494.839543369317,17408.002780176143,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6458.636674567219,17360.787628854967,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6524.874937133278,17473.010269426406,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6441.193991970837,17347.326713333685,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6454.550005288367,17358.040880269058,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6502.907664962667,17500.365438236095,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user1,,,,,,,
6478.24336593743,17309.3912945256,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6455.211357243582,17321.641828829564,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6511.890669908523,17444.520007463947,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6598.467538074467,17664.52013300437,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6499.766853976068,17500.509761381563,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6521.432413851055,17523.542997454857,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6552.4160511479395,17641.079800249558,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6533.088680135739,17616.315423556694,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6573.202993423989,17638.78400503439,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6309.250882436993,16988.802420490098,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user10,,,,,,,
6239.39874050128,16877.32177998483,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6401.213999403182,17306.562785680813,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6444.152688242416,17427.869532689107,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6265.550058029945,17010.41096758977,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6434.42472128755,17437.82355140842,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6355.748914835627,17261.60281489434,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6377.066206667221,17405.400221359112,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6459.935220018931,17471.27188210214,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6331.058185682736,17170.929103789418,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6435.383407963014,17438.356532757887,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user11,,,,,,,
6483.128698948398,17420.28522380241,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6509.918392093162,17489.657296398986,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6418.803194726567,17380.912595881204,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6483.605288454203,17516.735091847073,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6517.742000665805,17499.85933176871,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6394.895433132368,17362.379930898212,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6479.265244928795,17523.355565059355,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6404.590392586405,17278.09716580345,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6482.36169184855,17571.197640601462,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6510.738315999028,17624.607973459464,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user12,,,,,,,
6368.651948201356,17083.78786707023,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6562.55969190339,17593.494908868717,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6468.902319833736,17361.762238014893,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6516.347579203319,17424.282318520098,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6510.511198823065,17472.01910602194,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6626.164670030184,17727.160219141693,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6648.080545125268,17725.787264378712,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6461.054055719921,17407.250717039562,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6591.9010753159155,17691.20374780199,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6643.695943959676,17755.754051268512,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user13,,,,,,,
6419.299295537909,17243.09340652871,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6465.869369964337,17359.92508577143,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6501.441327931378,17419.21768573574,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6498.873005834745,17500.595230582767,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6464.7767302935545,17540.409772955012,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6492.263939950981,17513.79193225432,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6441.246127997556,17468.620536852388,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6509.156106293016,17533.15856639894,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6423.171961292608,17397.24253378685,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6505.499861899647,17421.984006591058,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user14,,,,,,,
6145.050062748024,16787.060561050825,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6357.0334981866135,17281.93139624854,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6274.745870877363,17171.56967822392,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6257.309695745918,17081.00581680913,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6225.744746666666,17130.40203931872,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6261.236522389256,17188.390579183546,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6271.736180375079,17129.042663984397,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6292.507606762334,17207.683207477887,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6171.882794870633,17053.371498610853,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6183.117732687153,16998.12707400502,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user2,,,,,,,
6333.37695058906,17085.187486411283,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6362.92392629725,17237.67426490852,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6396.517850706233,17359.482038196416,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6413.793505677227,17396.033109495813,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6371.8467075179105,17301.462202000544,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6346.724355330474,17290.66891016888,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6411.668579059301,17282.86509595305,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6347.3209444249915,17254.902694616478,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6409.814116798729,17399.7416895452,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6417.675829439155,17493.5672369316,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user3,,,,,,,
6242.831289728716,16998.88242366334,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6289.785388127854,17121.7714729496,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6310.156440345504,17204.13614197211,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6309.928835536646,17252.769060594423,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6390.319384705111,17316.53690765355,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6308.881407731267,17231.395983355946,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6336.012582936946,17253.450796554178,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6301.430311503269,17243.657918859313,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6235.895240774605,17163.23249798394,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6279.626600070494,17140.53533145661,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user4,,,,,,,
6422.607515214059,17215.937285897686,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6498.093127949232,17495.177289898886,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6417.270335966664,17296.28966105394,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6442.8216263389995,17386.8381887381,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6533.750660243091,17540.04355706828,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6480.730318731355,17445.880558727044,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6379.553600280159,17241.56613453671,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6504.63716654509,17507.887823385165,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6430.547854626188,17376.73515931768,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6417.838332434355,17329.592596639803,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user5,,,,,,,
6503.148156498581,17312.65610308971,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6580.472389018814,17525.30870257133,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6640.935107846335,17717.974135907174,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6556.215665007722,17481.178581858036,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6558.719459799874,17510.726007434343,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6688.946848244156,17867.831779229946,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6632.451314181577,17705.592624318135,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6650.059186591357,17755.573447149953,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6657.446965319956,17819.884240927364,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6516.101224707884,17413.180020694843,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user6,,,,,,,
6443.043166660386,17307.300506392694,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6502.709752717734,17420.183867440213,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6507.457407550374,17521.856622592444,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6521.254470622695,17548.841205647997,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6497.948489186366,17513.310286401273,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6627.525846142612,17736.425306522437,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6574.823026720126,17652.17854289002,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6505.918454935622,17485.428463577573,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6529.376237018937,17618.22142709173,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6479.721398808365,17418.87370173974,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user7,,,,,,,
6433.233185442634,17285.984314566318,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6515.679043333409,17511.217380982856,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6481.134131698685,17486.47086988847,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6494.690325617889,17578.362304563496,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6491.604126010594,17506.81782537376,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6504.245743766122,17529.197577515097,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6466.073980309423,17431.86531953104,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6459.398623955133,17390.23506022084,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6425.8233801228225,17377.91244158813,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6545.478808951246,17607.77456443247,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user8,,,,,,,
6384.335243319795,17213.374795104795,27.0,27.0,27.0,1051.0,65535.0,0,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6304.48798583942,17126.637028848512,27.0,27.0,27.0,1051.0,65535.0,1,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6342.18902060732,17241.984927667632,27.0,27.0,27.0,1051.0,65535.0,2,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6369.824033329429,17321.931195322253,27.0,27.0,27.0,1051.0,65535.0,3,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6372.97886129067,17327.86748194535,27.0,27.0,27.0,1051.0,65535.0,4,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6366.540784616009,17245.71648979512,27.0,27.0,27.0,1051.0,65535.0,5,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6295.78539138105,17186.38124713799,27.0,27.0,27.0,1051.0,65535.0,6,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6340.9416448288275,17267.41616773694,27.0,27.0,27.0,1051.0,65535.0,7,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6268.8558031079265,17133.18069998834,27.0,27.0,27.0,1051.0,65535.0,8,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
6285.961894953656,17151.51376229547,27.0,27.0,27.0,1051.0,65535.0,9,./data/raw/Raw_traffic_and_movement_data/group2_order2_user9,,,,,,,
